review_id,game_id,game_name,expected_anomalies,collection_strategy,review_text,text_length_chars,text_length_words,text_caps_ratio,text_punct_ratio,text_exclamation_count,text_question_count,text_url_count,text_paragraph_count,text_emoji_like_count,sentiment_polarity,sentiment_subjectivity,review_voted_up,review_votes_up,review_votes_funny,review_comment_count,review_helpful_ratio,review_engagement_score,sentiment_vote_mismatch,text_generic_positive_count,text_generic_negative_count,user_num_reviews,user_num_games,user_playtime_at_review_hours,user_playtime_last_two_weeks_hours,user_playtime_forever_hours,user_steamlevel,user_is_new,user_single_game,user_low_activity,user_review_playtime_ratio,user_recent_play_ratio,user_review_under_2h,user_this_game_focus,user_reviews_per_game,user_experienced_this_game,review_timestamp_created,review_timestamp_updated,review_updated,review_steam_purchase,review_received_for_free,review_early_access,rule_anomaly_score,near_incident,days_from_incident,anomaly_new_account,anomaly_minimal_playtime,anomaly_quick_review,anomaly_generic_text,anomaly_caps_abuse,anomaly_suspicious_length,anomaly_limited_library,anomaly_no_engagement,anomaly_free_copy,anomaly_external_key,anomaly_external_source,weak_is_anomaly
208286570,1172470,Apex Legends,bots|paid,recent_all,good i guess,12,3,0.0,0.0,0,0,0,1,0,0.7,0.6000000000000001,1,0,0,0,0.0,0,0,0,0,1,0,512.6,3.8833333333333333,514.0333333333333,0,1,1,1,0.023410066328521262,0.007554633292263796,0,514.0333333333333,1.0,1,1762137792,1762137792,0,0,1,0,6,0,2461,1,0,0,0,0,1,1,1,1,1,1,1
208284739,1172470,Apex Legends,bots|paid,recent_all,Best battle royal around,24,4,0.041666666666666664,0.0,0,0,0,1,0,1.0,0.3,1,0,0,0,0.0,0,0,0,0,13,88,1120.8,27.133333333333333,1120.8,0,0,0,0,0.021413276231263385,0.02420889840590055,0,12.736363636363636,0.14772727272727273,1,1762135497,1762135497,0,0,0,0,2,0,2461,0,0,0,0,0,0,0,1,0,1,1,0
208284318,1172470,Apex Legends,bots|paid,recent_all,"game is insanely dead on APAC servers meanwhile i can't move to other server when matchmaking was faster there (JP,CN,KR)",121,20,0.08264462809917356,0.01652892561983471,0,0,0,1,0,-0.2416666666666667,0.39166666666666666,0,1,0,0,1.0,1,0,0,0,20,31,1.6166666666666667,4.75,4.75,0,0,0,0,74.84536082474227,1.0,1,0.1532258064516129,0.6451612903225806,0,1762135016,1762135016,0,0,0,0,2,0,2461,0,0,1,0,0,0,0,0,0,1,1,0
208284209,1172470,Apex Legends,bots|paid,recent_all,"makes me angry, would recommend
",33,5,0.0,0.030303030303030304,0,0,0,1,0,-0.5,1.0,1,0,0,0,0.0,0,1,0,0,2,0,28.116666666666667,22.75,29.533333333333335,0,1,1,1,1.1736810906935389,0.770316027088036,0,29.533333333333335,2.0,1,1762134884,1762134884,0,0,0,0,4,0,2461,1,0,0,0,0,0,1,1,0,1,1,0
208283552,1172470,Apex Legends,bots|paid,recent_all,.,1,1,0.0,1.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,2,0,14.933333333333334,13.116666666666667,16.0,0,1,1,1,0.06696428571428571,0.8197916666666667,0,16.0,2.0,0,1762134123,1762134123,0,0,0,0,5,0,2461,1,0,0,0,0,1,1,1,0,1,1,1
208280130,1172470,Apex Legends,bots|paid,recent_all,NICE,4,1,1.0,0.0,0,0,0,1,0,0.6,1.0,1,0,0,0,0.0,0,0,0,0,4,18,211.91666666666666,1.0666666666666667,212.61666666666667,0,1,0,0,0.018875344081793158,0.00501685349220036,0,11.812037037037037,0.2222222222222222,1,1762130235,1762130235,0,0,0,0,5,0,2461,1,0,0,0,1,1,0,1,0,1,1,1
208279213,1172470,Apex Legends,bots|paid,recent_all,"It was really fun and enjoyable, and then EA decided to ban their shitty anti-cheat systems failures on Linux users. I WAS excited for Battle2field 6, but I guess I will be keeping my money.",190,35,0.05789473684210526,0.021052631578947368,0,0,0,1,0,0.39166666666666666,0.5166666666666667,0,0,0,0,0.0,0,1,0,0,26,0,25.183333333333334,0.0,25.183333333333334,0,0,1,0,7.5446724023825285,0.0,0,25.183333333333334,26.0,1,1762129187,1762129187,0,0,0,0,3,0,2461,0,0,0,0,0,0,1,1,0,1,1,0
208278193,1172470,Apex Legends,bots|paid,recent_all,this game is really good i recommend it because you have fun and meet people that you can play with all the time and you just have a great time ranking up and leveling up,170,35,0.0,0.0,0,0,0,1,0,0.35,0.4875,1,0,0,0,0.0,0,0,0,0,1,12,68.13333333333334,3.316666666666667,70.76666666666667,0,1,0,0,2.495107632093933,0.04686764013188884,0,5.897222222222222,0.08333333333333333,1,1762128079,1762128079,0,0,0,0,3,0,2461,1,0,0,0,0,0,0,1,0,1,1,0
208277774,1172470,Apex Legends,bots|paid,recent_all,cheating,8,1,0.0,0.0,0,0,0,1,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,2,3,435.5833333333333,0.0,435.5833333333333,0,1,0,1,0.01836617562655443,0.0,0,145.19444444444443,0.6666666666666666,1,1762127687,1762127687,0,0,0,0,4,0,2461,1,0,0,0,0,1,0,1,0,1,1,0
208275639,1172470,Apex Legends,bots|paid,recent_all,"A generally fun battle royal game with unique amounts of lore that surpass my expectations. Not exactly relevant, but it carries on a few fun parts of Titanfall 1 and 2 such as Easter Eggs and planets, as well as Kuben Blisk and Viper.",235,44,0.03404255319148936,0.01702127659574468,0,0,0,1,0,0.02499999999999999,0.4714285714285715,1,0,0,0,0.0,0,0,0,0,6,0,131.7,2.05,133.75,0,0,1,1,1.7843583902809417,0.015327102803738316,0,133.75,6.0,1,1762125615,1762125615,0,0,0,0,3,0,2461,0,0,0,0,0,0,1,1,0,1,1,0
208275359,1172470,Apex Legends,bots|paid,recent_all,good,4,1,0.0,0.0,0,0,0,1,0,0.7,0.6000000000000001,1,1,0,0,1.0,1,0,0,0,1,19,3.8,0.13333333333333333,3.8,0,1,0,0,1.0526315789473684,0.03508771929824561,0,0.19999999999999998,0.05263157894736842,0,1762125343,1762125343,0,0,0,0,3,0,2461,1,0,0,0,0,1,0,0,0,1,1,0
208270054,1172470,Apex Legends,bots|paid,recent_all,bring back the old apex or make Titanfall 3 simple,50,10,0.02,0.0,0,0,0,1,0,0.03333333333333333,0.18571428571428572,0,0,0,0,0.0,0,0,0,0,52,0,181.1,0.11666666666666667,181.1,0,0,1,0,0.27609055770292656,0.0006442113013068287,0,181.1,52.0,1,1762120766,1762120766,0,0,0,0,3,0,2461,0,0,0,0,0,0,1,1,0,1,1,0
208268890,1172470,Apex Legends,bots|paid,recent_all,"genuinely the most fun game ever, better than fortnite, rocket league basically any other game, dont have alot of time otherwise would have uploaded a whole paragraph. Been playing apex since its launch and.. WOW they have come far!",232,39,0.017241379310344827,0.03017241379310345,1,0,0,1,0,0.12,0.5275000000000001,1,0,0,0,0.0,0,0,0,0,1,11,50.21666666666667,1.05,51.28333333333333,0,1,0,0,4.619980086292731,0.020474488137796558,0,4.662121212121212,0.09090909090909091,1,1762119891,1762119891,0,0,1,0,4,0,2461,1,0,0,0,0,0,0,1,1,1,1,0
208266937,1172470,Apex Legends,bots|paid,recent_all,THRASH,6,1,1.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,4,0,663.75,21.266666666666666,664.6333333333333,0,1,1,1,0.00903954802259887,0.0319975926576057,0,664.6333333333333,4.0,1,1762118465,1762118465,0,0,0,0,6,0,2461,1,0,0,0,1,1,1,1,0,1,1,1
208263584,1172470,Apex Legends,bots|paid,recent_all,shit game,9,2,0.0,0.0,0,0,0,1,0,-0.30000000000000004,0.6000000000000001,0,1,0,0,1.0,1,0,0,0,1,9,1070.0333333333333,0.0,1070.0333333333333,0,1,0,0,0.008410952929815271,0.0,0,118.89259259259259,0.1111111111111111,1,1762116337,1762116337,0,0,0,0,3,0,2461,1,0,0,0,0,1,0,0,0,1,1,0
208262275,1172470,Apex Legends,bots|paid,recent_all,I swear to god every time i press the play button i only do it because ive watched somebody else play prior but after playing one game i suddently dont wanna play anymore.,171,33,0.005847953216374269,0.005847953216374269,0,0,0,1,0,-0.13333333333333333,0.4666666666666666,0,0,1,0,0.0,1,0,0,0,2,0,143.83333333333334,20.833333333333332,145.6,0,1,1,1,1.1888760139049825,0.14308608058608058,0,145.6,2.0,1,1762115329,1762115329,0,0,0,0,3,0,2461,1,0,0,0,0,0,1,0,0,1,1,0
208258754,1172470,Apex Legends,bots|paid,recent_all,cpp;,4,1,0.0,0.25,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,0,4.583333333333333,0.11666666666666667,4.716666666666667,0,1,1,1,0.8727272727272728,0.024734982332155476,0,4.716666666666667,1.0,0,1762112897,1762112897,0,0,0,0,5,0,2461,1,0,0,0,0,1,1,1,0,1,1,1
208253435,1172470,Apex Legends,bots|paid,recent_all,No gay sex,10,3,0.1,0.0,0,0,0,1,0,-0.20833333333333334,0.5833333333333334,0,1,0,0,1.0,1,0,0,0,2,0,1009.7833333333333,34.2,1014.4666666666667,0,1,1,1,0.009903114529519533,0.03371229545902609,0,1014.4666666666667,2.0,1,1762109891,1762109891,0,0,0,0,4,0,2461,1,0,0,0,0,1,1,0,0,1,1,0
208252963,1172470,Apex Legends,bots|paid,recent_all,67,2,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,5,13,3.466666666666667,3.05,3.466666666666667,0,0,0,0,0.5769230769230769,0.8798076923076922,0,0.26666666666666666,0.38461538461538464,0,1762109665,1762109665,0,0,0,0,3,0,2461,0,0,0,0,0,1,0,1,0,1,1,0
208252804,1172470,Apex Legends,bots|paid,recent_all,"teamates will almost always be worse than you, and you'll have to babysit them. sometimes you get good teamates though. play with friends..",139,23,0.0,0.03597122302158273,0,0,0,1,0,0.14999999999999997,0.6000000000000001,0,0,0,0,0.0,0,1,0,0,2,0,80.81666666666666,39.233333333333334,89.38333333333334,0,1,1,1,1.7199422561352857,0.43893343278016034,0,89.38333333333334,2.0,1,1762109595,1762109595,0,0,1,0,5,0,2461,1,0,0,0,0,0,1,1,1,1,1,1
208251246,1172470,Apex Legends,bots|paid,recent_all,this game is so wowz and i kill chlbob and fk him pro man he is noob he is play 2000 horses and he helthing in medium fight pro wtfak man,137,31,0.0,0.0,0,0,0,1,0,-0.4,0.4,1,0,0,0,0.0,0,1,0,0,3,0,50.5,23.416666666666668,52.68333333333333,0,1,1,1,2.712871287128713,0.44447959506485296,0,52.68333333333333,3.0,1,1762108877,1762108877,0,0,0,0,4,0,2461,1,0,0,0,0,0,1,1,0,1,1,0
208246846,1172470,Apex Legends,bots|paid,recent_all,"very toxic, boring gun meta, poke poke poke for 3 months now.",61,12,0.0,0.04918032786885246,0,0,0,1,0,-0.4,0.65,0,0,0,0,0.0,0,0,0,0,1,7,1410.8166666666666,103.31666666666666,1418.1166666666666,0,1,0,0,0.04323736842727026,0.07285484269042275,0,202.58809523809524,0.14285714285714285,1,1762105675,1762105675,0,0,0,0,3,0,2461,1,0,0,0,0,0,0,1,0,1,1,0
208242372,1172470,Apex Legends,bots|paid,recent_all,"soo good game
",15,3,0.0,0.0,0,0,0,1,0,0.14999999999999997,0.5,1,0,0,0,0.0,0,0,0,0,2,5,4.75,1.6833333333333333,5.35,0,1,0,0,3.1578947368421053,0.31464174454828664,0,1.0699999999999998,0.4,0,1762102295,1762102295,0,0,0,0,4,0,2461,1,0,0,0,0,1,0,1,0,1,1,0
208241393,1172470,Apex Legends,bots|paid,recent_all,"I have played over a thousand hours on console, its gotten so incredibly terrible. Both the game and players, it feels like one of those quick buck games that hit you with 1000 things on your screen.

Remember, they didn't give us Titanfall 3 for this battle royale.

(And they removed Arenas + Guilds ages ago.)",312,56,0.022435897435897436,0.022435897435897436,0,0,0,3,0,-0.35555555555555557,0.6333333333333333,0,0,0,1,0.0,1,0,0,1,5,49,12.366666666666667,0.0,12.366666666666667,0,0,0,0,25.229110512129377,0.0,0,0.2523809523809524,0.10204081632653061,0,1762101584,1762101584,0,0,0,0,2,0,2461,0,0,0,0,0,0,0,1,0,1,1,0
208238933,1172470,Apex Legends,bots|paid,recent_all,this game has gone down hill a lot.,35,8,0.0,0.02857142857142857,0,0,0,1,0,-0.2777777777777778,0.34444444444444444,0,0,0,0,0.0,0,0,0,0,1,0,1.2166666666666666,0.75,1.2166666666666666,0,1,1,1,28.767123287671236,0.6164383561643836,1,1.2166666666666666,1.0,0,1762099892,1762099892,0,0,0,0,5,0,2461,1,0,1,0,0,0,1,1,0,1,1,1
208238809,1172470,Apex Legends,bots|paid,recent_all,"this game has become my familiar, can't escape it, and keeps asking me to spend money.",86,16,0.0,0.03488372093023256,0,0,0,1,0,-0.012500000000000011,0.45,0,0,0,0,0.0,0,0,0,0,7,0,1836.5833333333333,25.5,1839.2166666666667,0,0,1,1,0.04682608103815963,0.013864598153199278,0,1839.2166666666667,7.0,1,1762099786,1762099786,0,0,0,0,3,0,2461,0,0,0,0,0,0,1,1,0,1,1,0
208237446,1172470,Apex Legends,bots|paid,recent_all,Yarg,4,1,0.25,0.0,0,0,0,1,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,6,0,15.45,9.633333333333333,18.716666666666665,0,0,1,1,0.25889967637540456,0.5146927871772039,0,18.716666666666665,6.0,0,1762098845,1762098845,0,0,0,0,4,0,2461,0,0,0,0,0,1,1,1,0,1,1,0
208237088,1172470,Apex Legends,bots|paid,recent_all,"Do people still even play this game? It’s lost its core concept. Maybe they’re trying to be like Fortnite or something, but it keeps getting worse day by day. The game even seems to push propaganda. The game just want to earn money by manipulating players. Giving tons of micro-transactions. Everything become so overwhelming. It's Becoming trash",346,57,0.028901734104046242,0.023121387283236993,0,1,0,1,0,-0.10714285714285718,0.5357142857142857,0,1,0,0,1.0,1,0,0,1,4,18,8.166666666666666,0.0,8.166666666666666,0,1,0,0,42.36734693877551,0.0,0,0.45370370370370366,0.2222222222222222,0,1762098585,1762098585,0,0,0,0,2,0,2461,1,0,0,0,0,0,0,0,0,1,1,0
208236007,1172470,Apex Legends,bots|paid,recent_all,"i have a problem
",18,4,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,23,100,44.13333333333333,47.4,47.4,0,0,0,0,0.4078549848942598,1.0,0,0.474,0.23,1,1762097822,1762097822,0,0,0,0,3,0,2461,0,0,0,0,0,1,0,1,0,1,1,0
208231398,1172470,Apex Legends,bots|paid,recent_all,gg,2,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,26,111,3.4166666666666665,0.0,3.4166666666666665,0,0,0,0,0.5853658536585367,0.0,0,0.03078078078078078,0.23423423423423423,0,1762094490,1762094490,0,0,0,0,3,0,2461,0,0,0,0,0,1,0,1,0,1,1,0
208225788,1172470,Apex Legends,bots|paid,recent_all,"In the first summer of its launch, the game originally drew me in with its story, characters, and universe. It had a gritty and interesting style of storytelling that eventually got me into Titanfall 2 -- now one of my sci-fi story loves. Unfortunately, my love affair with Apex Legends' storytelling and universe has long since been on the decline ever since they've been whittling down their writing team; most of the narrative/writing direction have now left and gone on to other, better prospects. The love that used to go into the community is now nonexistent compared to the days they had a social media/community manager that EA then fired. A lot of characters now fall into the Overwatch trap of getting released constantly and then receiving zero lore/attention.

In terms of technical stuff, the game was buggy in its initial years of launch, and now is *mostly* stable for most people. Unfortunately, it is not optimised for everyone, and I am in that camp. Most days I'm unable to launch this game without opening it 4-5 times. Getting constant lag warnings (literally all the symbols) in most games and on most days, with fibre internet and an all right PC. 

The biggest joke is that I'm still playing this game, but I like shooting things + I hate change and seeking out new media. For anyone looking into something new to get into for the story and lore and community, honestly, just find a different game. It's not getting better from here on out.",1464,255,0.01707650273224044,0.017759562841530054,0,0,0,3,0,0.10933942600609267,0.4659822430655765,0,1,0,0,1.0,1,1,0,0,4,104,2249.3333333333335,8.883333333333333,2254.45,0,1,0,0,0.6508595139300533,0.0039403550015894495,0,21.677403846153844,0.038461538461538464,1,1762090125,1762090206,1,0,0,0,2,0,2461,1,0,0,0,0,0,0,0,0,1,1,0
208225684,1172470,Apex Legends,bots|paid,recent_all,i hate this game i love it,26,7,0.0,0.0,0,0,0,1,0,-0.2333333333333334,0.6333333333333333,1,0,0,0,0.0,0,1,0,0,1,0,106.11666666666666,9.4,108.63333333333334,0,1,1,1,0.24501335008638292,0.08652961030991102,0,108.63333333333334,1.0,1,1762090054,1762090054,0,0,0,0,4,0,2461,1,0,0,0,0,0,1,1,0,1,1,0
208223616,1172470,Apex Legends,bots|paid,recent_all,Fix your anti cheat software please,35,6,0.02857142857142857,0.0,0,0,0,1,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,6,110,29.35,0.0,29.35,0,0,0,0,1.192504258943782,0.0,0,0.26681818181818184,0.05454545454545454,1,1762088390,1762088390,0,0,0,0,2,0,2460,0,0,0,0,0,0,0,1,0,1,1,0
208221535,1172470,Apex Legends,bots|paid,recent_all,The best competitive battle royale there is and it's free.,58,10,0.017241379310344827,0.017241379310344827,0,0,0,1,0,0.7,0.55,1,0,0,0,0.0,0,0,0,0,2,0,1716.2833333333333,33.8,1724.25,0,1,1,1,0.03379395398972586,0.019602725822821514,0,1724.25,2.0,1,1762086577,1762086577,0,0,0,0,4,0,2460,1,0,0,0,0,0,1,1,0,1,1,0
208219461,1172470,Apex Legends,bots|paid,recent_all,"Highly recommend this game but very, very, very difficult for new player and even more difficult for people new to shooter games in general. If you just got this game and want to get good just keep on playing over and over again, its really the only way to get better as game sense is (in my opinion) the most important skill to have.",334,64,0.005988023952095809,0.014970059880239521,0,0,0,1,0,0.058295454545454546,0.5905681818181818,1,0,0,0,0.0,0,0,0,0,7,8,97.3,52.15,105.18333333333334,0,0,0,0,3.432682425488181,0.49580098241166215,0,13.147916666666667,0.875,1,1762084760,1762084760,0,0,0,0,3,0,2460,0,0,0,1,0,0,0,1,0,1,1,0
208216494,1172470,Apex Legends,bots|paid,recent_all,"
.",2,1,0.0,0.5,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,3,0,1.7,0.0,1.7,0,1,1,1,1.1764705882352942,0.0,1,1.7,3.0,0,1762082018,1762082018,0,0,0,0,6,0,2460,1,0,1,0,0,1,1,1,0,1,1,1
208215622,1172470,Apex Legends,bots|paid,recent_all,Shit game dont play,19,4,0.05263157894736842,0.0,0,0,0,1,0,-0.30000000000000004,0.6000000000000001,0,0,0,2,0.0,2,0,0,0,2,43,686.5,14.4,700.9,0,1,0,0,0.027676620538965767,0.020545013554001998,0,16.3,0.046511627906976744,1,1762081260,1762081260,0,0,0,0,4,0,2460,1,0,0,0,0,1,0,1,0,1,1,0
208215456,1172470,Apex Legends,bots|paid,recent_all,good,4,1,0.0,0.0,0,0,0,1,0,0.7,0.6000000000000001,1,0,1,0,0.0,1,0,0,0,1,0,60.65,0.016666666666666666,60.65,0,1,1,1,0.06595218466611706,0.0002748007694421544,0,60.65,1.0,1,1762081098,1762081098,0,0,0,0,4,0,2460,1,0,0,0,0,1,1,0,0,1,1,0
208212149,1172470,Apex Legends,bots|paid,recent_all,Two thumbs up!,14,3,0.07142857142857142,0.07142857142857142,1,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,0,175.81666666666666,30.516666666666666,175.81666666666666,0,1,1,1,0.07962840079628401,0.1735709545928524,0,175.81666666666666,1.0,1,1762077783,1762077783,0,0,0,0,5,0,2460,1,0,0,0,0,1,1,1,0,1,1,1
208210163,1172470,Apex Legends,bots|paid,recent_all,"Played an obscene amount on PS4 before getting a PC.
Playing duos during the Valentine's Day Rendezvous event in 2020 was magic. 
Seasons 4 through ~9 were peak Apex Legends.

From what I can tell, it's been a steady decline ever since.",236,42,0.059322033898305086,0.0211864406779661,0,0,0,2,0,0.3333333333333333,0.75,0,0,0,0,0.0,0,1,0,0,27,73,30.366666666666667,0.0,30.366666666666667,0,0,0,0,7.771679473106476,0.0,0,0.41598173515981735,0.3698630136986301,1,1762075714,1762075714,0,0,0,0,2,0,2460,0,0,0,0,0,0,0,1,0,1,1,0
208208570,1172470,Apex Legends,bots|paid,recent_all,"Loaded game
crashes
load game
crashes
load game, start a game, drop at hot zone. die to 3 stack of preds. 
game crashes
break something
",143,25,0.006993006993006993,0.027972027972027972,0,0,0,1,0,-0.2916666666666667,0.47500000000000003,1,0,0,0,0.0,0,1,0,0,2,1,6.1,1.5333333333333334,7.166666666666667,0,1,1,1,23.442622950819672,0.21395348837209302,0,7.166666666666667,2.0,0,1762073856,1762073856,0,0,1,0,5,0,2460,1,0,0,0,0,0,1,1,1,1,1,1
208208267,1172470,Apex Legends,bots|paid,recent_all,Great game. Hard to begin with but worth the effort,51,10,0.0392156862745098,0.0196078431372549,0,0,0,1,0,0.10208333333333333,0.44791666666666663,1,0,0,0,0.0,0,0,0,0,1,0,49.333333333333336,4.75,51.68333333333333,0,1,1,1,1.0337837837837838,0.09190583682683007,0,51.68333333333333,1.0,1,1762073516,1762073516,0,0,1,0,5,0,2460,1,0,0,0,0,0,1,1,1,1,1,1
208208161,1172470,Apex Legends,bots|paid,recent_all,EA is garbage,13,3,0.15384615384615385,0.0,0,0,0,1,0,0.0,0.0,0,0,0,1,0.0,1,0,0,1,5,0,324.55,0.0,324.55,0,0,1,1,0.040055461408103524,0.0,0,324.55,5.0,1,1762073388,1762073388,0,0,0,0,5,0,2460,0,0,0,1,0,1,1,1,0,1,1,1
208206357,1172470,Apex Legends,bots|paid,recent_all,Yes,3,1,0.3333333333333333,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,2,0,712.7166666666667,7.5,720.2333333333333,0,1,1,1,0.0042092463110633025,0.010413291988707362,0,720.2333333333333,2.0,1,1762071255,1762071255,0,0,0,0,6,0,2460,1,0,0,0,1,1,1,1,0,1,1,1
208204626,1172470,Apex Legends,bots|paid,recent_all,"fun game addicting lots of nuance to learn to get better honesty not beginner friendly in this late of the game but MMR ""Should""help negate that",144,26,0.027777777777777776,0.0,0,0,0,1,0,0.012499999999999983,0.43333333333333335,1,0,0,0,0.0,0,0,0,0,1,0,5070.733333333334,95.33333333333333,5082.8,0,1,1,1,0.028398259291884144,0.018756066210225332,0,5082.8,1.0,1,1762069242,1762069242,0,0,1,0,5,0,2460,1,0,0,0,0,0,1,1,1,1,1,1
208202691,1172470,Apex Legends,bots|paid,recent_all,"I'll be 100% I'm only writing a negative review because I haven't played in... almost years, at this point? There's too much to keep up with, and EA ruins the characters and their stories with expensive cosmetics. I want a Titanfall 3, not a game built for showing off how much money and luck a player has. Love Respawn, they'd seriously do better if they branched off EA. They would be supported. The Titanfall community is still thriving with thousands. A new Titanfall based game in Apex Legends' art style and story writing would be really good.",549,97,0.03460837887067395,0.025500910746812388,0,1,0,1,0,0.09053030303030302,0.4712121212121212,0,0,0,0,0.0,0,0,0,0,12,0,250.01666666666668,0.0,250.01666666666668,0,0,1,0,2.1958536097593493,0.0,0,250.01666666666668,12.0,1,1762066759,1762066759,0,0,0,0,3,0,2460,0,0,0,0,0,0,1,1,0,1,1,0
208202241,1172470,Apex Legends,bots|paid,recent_all,Apex is difficult to master but satisfying movement and gun play make the game worth it.,88,16,0.011363636363636364,0.011363636363636364,0,0,0,1,0,-0.02500000000000001,0.625,1,0,0,0,0.0,0,0,0,0,1,0,2536.6833333333334,42.56666666666667,2537.983333333333,0,1,1,1,0.034690967864862914,0.01677184641349103,0,2537.983333333333,1.0,1,1762066150,1762066150,0,0,1,0,5,0,2460,1,0,0,0,0,0,1,1,1,1,1,1
208202008,1172470,Apex Legends,bots|paid,recent_all,bad,3,1,0.0,0.0,0,0,0,1,0,-0.6999999999999998,0.6666666666666666,0,0,0,0,0.0,0,0,0,0,1,0,10.8,12.316666666666666,12.8,0,1,1,1,0.27777777777777773,0.9622395833333333,0,12.8,1.0,0,1762065867,1762065867,0,0,0,0,5,0,2460,1,0,0,0,0,1,1,1,0,1,1,1
208201695,1172470,Apex Legends,bots|paid,recent_all,"I played this Day 1, I only have like 200hrs max on EA and Steam combined, I stopped playing for about 5 years give or take, I have been playing this constantly now, I forgot how good the guns feel and the Wild Card game mode got me hooked, Playing with friends is better for this but most the time getting randoms works really well",332,65,0.03614457831325301,0.015060240963855422,0,0,0,1,0,0.19999999999999998,0.4916666666666667,1,0,0,0,0.0,0,0,0,0,7,253,38.483333333333334,25.983333333333334,41.71666666666667,0,0,0,0,8.62711130359463,0.6228525769077108,0,0.16488801054018445,0.02766798418972332,1,1762065438,1762065438,0,0,0,0,2,0,2460,0,0,0,0,0,0,0,1,0,1,1,0
208197034,1172470,Apex Legends,bots|paid,recent_all,"matchmaking will always be apposed to you but thats lowkey a skill issue, play if you are seeking a new addiction worse then drugs where u want to stop so bad but cant",167,33,0.0,0.005988023952095809,0,0,0,1,0,-0.32121212121212117,0.5737373737373738,1,0,0,0,0.0,0,1,0,0,1,3,13.85,7.633333333333334,21.5,0,1,0,1,12.057761732851986,0.3550387596899225,0,7.166666666666667,0.3333333333333333,0,1762059751,1762059751,0,0,1,0,4,0,2460,1,0,0,0,0,0,0,1,1,1,1,0
208195345,1172470,Apex Legends,bots|paid,recent_all,D,1,1,1.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,1,0,126.2,35.1,136.28333333333333,0,1,1,1,0.00792393026941363,0.2575516693163752,0,136.28333333333333,1.0,1,1762057698,1762057698,0,0,0,0,6,0,2460,1,0,0,0,1,1,1,1,0,1,1,1
208195085,1172470,Apex Legends,bots|paid,recent_all,"Very competitive, beautiful.",28,3,0.03571428571428571,0.07142857142857142,0,0,0,1,0,0.525,0.65,1,0,0,0,0.0,0,0,0,0,1,0,11.866666666666667,11.983333333333333,16.283333333333335,0,1,1,1,2.359550561797753,0.7359263050153529,0,16.283333333333335,1.0,0,1762057409,1762057409,0,0,0,0,4,0,2460,1,0,0,0,0,0,1,1,0,1,1,0
208194803,1172470,Apex Legends,bots|paid,recent_all,This game is really fun and all but the coins are really pricey.Overall 10/10 game,82,15,0.024390243902439025,0.012195121951219513,0,0,0,1,0,-0.07500000000000001,0.30000000000000004,1,0,0,0,0.0,0,0,1,1,1,0,4.266666666666667,7.7,7.7,0,1,1,1,19.21875,1.0,0,7.7,1.0,0,1762057082,1762057082,0,0,1,0,6,0,2460,1,0,0,1,0,0,1,1,1,1,1,1
208194372,1172470,Apex Legends,bots|paid,recent_all,clunky game ngl,15,3,0.0,0.0,0,0,0,1,0,-0.4,0.4,0,0,0,0,0.0,0,0,0,0,1,0,994.8166666666667,1.0,994.95,0,1,1,1,0.015078155103955502,0.0010050756319413036,0,994.95,1.0,1,1762056570,1762056570,0,0,0,0,5,0,2460,1,0,0,0,0,1,1,1,0,1,1,1
208192120,1172470,Apex Legends,bots|paid,recent_all,amazing,7,1,0.0,0.0,0,0,0,1,0,0.6000000000000001,0.9,1,0,0,0,0.0,0,0,1,0,11,31,126.6,0.0,126.6,0,0,0,0,0.05529225908372828,0.0,0,4.083870967741936,0.3548387096774194,1,1762053947,1762053947,0,0,0,0,3,0,2460,0,0,0,0,0,1,0,1,0,1,1,0
208188429,1172470,Apex Legends,bots|paid,recent_all,ITS FUN,7,2,0.8571428571428571,0.0,0,0,0,1,0,0.3,0.2,1,0,0,0,0.0,0,0,0,0,5,0,3.9166666666666665,12.616666666666667,15.216666666666667,0,0,1,1,1.7872340425531916,0.8291347207009858,0,15.216666666666667,5.0,0,1762049824,1762049824,0,0,0,0,5,0,2460,0,0,0,0,1,1,1,1,0,1,1,1
